西银河电视,#genre#
深圳卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.101:8600
东南卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.128:8762
广东卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.100:8594
黑龙江卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.99:8588
重庆卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.248:9480
贵州卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.174:9038
江西卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.249:9486
海南卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.245:9462
四川卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.246:9468
河南卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.253:9582
吉林卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.133:9852
甘肃卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.250:9492
辽宁卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.171:9020
湖北卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.170:9014
河北卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.175:9044
内蒙古卫视,http://112.53.67.62:4013/rtp/239.253.2.40:8234
宁夏卫视,http://112.53.67.62:4013/rtp/239.253.2.43:8252
新疆卫视[785*576],http://112.53.67.62:4013/rtp/239.253.2.44:8258
陕西卫视[785*576],http://112.53.67.62:4013/rtp/239.253.2.29:8168
青海卫视,http://112.53.67.62:4013/rtp/239.253.2.42:8246
西藏卫视[785*576],http://112.53.67.62:4013/rtp/239.253.2.45:8264
中国教育-1高清HD,http://112.53.67.62:4013/rtp/239.253.2.244:9456
CGTN-英语HD,http://112.53.67.62:4013/rtp/239.253.2.83:9522
CGTN-英文纪录HD,http://112.53.67.62:4013/rtp/239.253.2.84:9528
CGTN-西班牙语HD,http://112.53.67.62:4013/rtp/239.253.2.85:9534
CGTN-法语HD,http://112.53.67.62:4013/rtp/239.253.2.86:9540
CGTN-阿拉伯语HD,http://112.53.67.62:4013/rtp/239.253.2.87:9546
CGTN-俄语HD,http://112.53.67.62:4013/rtp/239.253.2.88:9552
中国交通HD,http://112.53.67.62:4013/rtp/239.253.2.241:9438
上海纪实高清HD,http://112.53.67.62:4013/rtp/239.253.2.118:9810
金鹰纪实高清HD,http://112.53.67.62:4013/rtp/239.253.2.119:9816
居家购物HD,http://112.53.67.62:4013/rtp/239.253.2.149:8888
山东教育卫视高清HD,http://112.53.67.62:4013/rtp/239.253.2.184:9098
山东文旅高清HD,http://112.53.67.62:4013/rtp/239.253.2.191:9140
山东生活高清HD,http://112.53.67.62:4013/rtp/239.253.2.190:9134
山东综艺高清HD,http://112.53.67.62:4013/rtp/239.253.2.192:9146
山东体育HD,http://112.53.67.62:4013/rtp/239.253.2.161:8960
山东新闻[785*576],http://112.53.67.62:4013/rtp/239.253.2.53:8312
山东农科高清HD,http://112.53.67.62:4013/rtp/239.253.2.225:9344
山东少儿高清HD,http://112.53.67.62:4013/rtp/239.253.2.230:9374
山东体育高清HD,http://112.53.67.62:4013/rtp/239.253.2.161:8960
山东新闻高清HD,http://112.53.67.62:4013/rtp/239.253.2.160:8954
山东农科[785*576],http://112.53.67.62:4013/rtp/239.253.2.58:8342
山东少儿[785*576],http://112.53.67.62:4013/rtp/239.253.2.59:8348
潍坊新闻HD,http://112.53.67.62:4013/rtp/239.253.2.76:8450
潍坊农业频道HD,http://112.53.67.62:4013/rtp/239.253.2.77:8456
寿光蔬菜HD,http://112.53.67.62:4013/rtp/239.253.2.232:9386
寿光新闻,http://112.53.67.62:4013/rtp/239.253.2.152:8906
齐鲁高清HD,http://112.53.67.62:4013/rtp/239.253.2.155:8924
齐鲁频道[785*576],http://112.53.67.62:4013/rtp/239.253.2.52:8306
山东淄博移动,#genre#
山东卫视HD,http://kx966.cn:12314/udp/239.253.252.78:8000
山东教育卫视HD,http://kx966.cn:12314/udp/239.253.252.59:8000
山东体育休闲HD,http://kx966.cn:12314/udp/239.253.252.22:8000
山东新闻HD,http://kx966.cn:12314/udp/239.253.252.23:8000
山东农科HD,http://kx966.cn:12314/udp/239.253.252.24:8000
山东少儿HD,http://kx966.cn:12314/udp/239.253.252.25:8000
山东齐鲁HD,http://kx966.cn:12314/udp/239.253.252.114:8000
山东生活HD,http://kx966.cn:12314/udp/239.253.252.151:8000
山东体育休闲HD,http://kx966.cn:12314/udp/239.253.252.158:8000
山东综艺HD,http://kx966.cn:12314/udp/239.253.252.159:8000
山东文旅HD,http://kx966.cn:12314/udp/239.253.252.160:8000
山东经济广播HD,http://kx966.cn:12314/udp/239.253.252.166:8000
山东居家购物HD,http://kx966.cn:12314/udp/239.253.252.104:8000
淄博影视HD,http://kx966.cn:12314/udp/239.253.252.241:8000
淄川新闻HD,http://kx966.cn:12314/udp/239.253.252.242:8000
淄博新闻综合HD,http://kx966.cn:12314/udp/239.253.252.253:8000
CCTV4K超高清,http://kx966.cn:12314/udp/239.253.252.122:8000
CCTV1 HD,http://kx966.cn:12314/udp/239.253.252.77:8000
CCTV2 HD,http://kx966.cn:12314/udp/239.253.252.232:8000
CCTV3 HD,http://kx966.cn:12314/udp/239.253.252.191:8000
CCTV4中文国际HD,http://kx966.cn:12314/udp/239.253.252.111:8000
CCTV4欧洲HD,http://kx966.cn:12314/udp/239.253.252.186:8000
CCTV4美洲HD,http://kx966.cn:12314/udp/239.253.252.187:8000
CCTV5 HD,http://kx966.cn:12314/udp/239.253.252.192:8000
CCTV5+ HD,http://kx966.cn:12314/udp/239.253.252.80:8000
CCTV6 HD,http://kx966.cn:12314/udp/239.253.252.193:8000
CCTV7 HD,http://kx966.cn:12314/udp/239.253.252.233:8000
CCTV8 HD,http://kx966.cn:12314/udp/239.253.252.194:8000
CCTV9 HD,http://kx966.cn:12314/udp/239.253.252.79:8000
CCTV10 HD,http://kx966.cn:12314/udp/239.253.252.234:8000
CCTV11 HD,http://kx966.cn:12314/udp/239.253.252.169:8000
CCTV12 HD,http://kx966.cn:12314/udp/239.253.252.235:8000
CCTV13 HD,http://kx966.cn:12314/udp/239.253.252.175:8000
CCTV14 HD,http://kx966.cn:12314/udp/239.253.252.236:8000
CCTV15 HD,http://kx966.cn:12314/udp/239.253.252.170:8000
CCTV17 HD,http://kx966.cn:12314/udp/239.253.252.168:8000
CETV1 HD,http://kx966.cn:12314/udp/239.253.252.110:8000
CETV4 HD,http://kx966.cn:12314/udp/239.253.252.116:8000
湖南卫视HD,http://kx966.cn:12314/udp/239.253.252.82:8000
江苏卫视HD,http://kx966.cn:12314/udp/239.253.252.83:8000
浙江卫视HD,http://kx966.cn:12314/udp/239.253.252.84:8000
东方卫视HD,http://kx966.cn:12314/udp/239.253.252.86:8000
北京卫视HD,http://kx966.cn:12314/udp/239.253.252.85:8000
湖北卫视HD,http://kx966.cn:12314/udp/239.253.252.88:8000
安徽卫视HD,http://kx966.cn:12314/udp/239.253.252.87:8000
天津卫视HD,http://kx966.cn:12314/udp/239.253.252.89:8000
广东卫视HD,http://kx966.cn:12314/udp/239.253.252.90:8000
辽宁卫视HD,http://kx966.cn:12314/udp/239.253.252.92:8000
深圳卫视HD,http://kx966.cn:12314/udp/239.253.252.91:8000
河南卫视HD,http://kx966.cn:12314/udp/239.253.252.190:8000
东南卫视HD,http://kx966.cn:12314/udp/239.253.252.105:8000
河北卫视HD,http://kx966.cn:12314/udp/239.253.252.112:8000
贵州卫视HD,http://kx966.cn:12314/udp/239.253.252.113:8000
吉林卫视HD,http://kx966.cn:12314/udp/239.253.252.173:8000
黑龙江卫视HD,http://kx966.cn:12314/udp/239.253.252.93:8000
重庆卫视HD,http://kx966.cn:12314/udp/239.253.252.38:8000
江西卫视HD,http://kx966.cn:12314/udp/239.253.252.47:8000
海南卫视HD,http://kx966.cn:12314/udp/239.253.252.179:8000
四川卫视HD,http://kx966.cn:12314/udp/239.253.252.180:8000
青海卫视HD,http://kx966.cn:12314/udp/239.253.252.195:8000
云南卫视HD,http://kx966.cn:12314/udp/239.253.252.196:8000
广西卫视HD,http://kx966.cn:12314/udp/239.253.252.197:8000
甘肃卫视HD,http://kx966.cn:12314/udp/239.253.252.74:8000
CHC家庭影院HD,http://kx966.cn:12314/udp/239.253.252.152:8000
CHC动作电影HD,http://kx966.cn:12314/udp/239.253.252.153:8000
CHC高清电影HD,http://kx966.cn:12314/udp/239.253.252.154:8000
City都市剧场HD,http://kx966.cn:12314/udp/239.253.252.98:8000
金鹰纪实HD,http://kx966.cn:12314/udp/239.253.252.103:8000
金鹰卡通HD,http://kx966.cn:12314/udp/239.253.252.117:8000
纪实人文HD,http://kx966.cn:12314/udp/239.253.252.120:8000
纪实科教HD,http://kx966.cn:12314/udp/239.253.252.165:8000
海洋频道HD,http://kx966.cn:12314/udp/239.253.252.67:8000
北京卡酷少儿HD,http://kx966.cn:12314/udp/239.253.252.66:8000
东方财经HD,http://kx966.cn:12314/udp/239.253.252.94:8000
法治天地HD,http://kx966.cn:12314/udp/239.253.252.96:8000
法治天地HD,http://kx966.cn:12314/udp/239.253.252.81:8000
游戏风云HD,http://kx966.cn:12314/udp/239.253.252.95:8000
动漫秀场HD,http://kx966.cn:12314/udp/239.253.252.115:8000
乐游HD,http://kx966.cn:12314/udp/239.253.252.97:8000
魅力足球HD,http://kx966.cn:12314/udp/239.253.252.100:8000
生活时尚HD,http://kx966.cn:12314/udp/239.253.252.99:8000
金色学堂HD,http://kx966.cn:12314/udp/239.253.252.101:8000
梨园频道HD,http://kx966.cn:12314/udp/239.253.252.139:8000
武术世界HD,http://kx966.cn:12314/udp/239.253.252.140:8000
文物宝库HD,http://kx966.cn:12314/udp/239.253.252.141:8000
精彩影视HD,http://kx966.cn:12314/udp/239.253.252.142:8000
茶频道HD,http://kx966.cn:12314/udp/239.253.252.143:8000
快乐垂钓HD,http://kx966.cn:12314/udp/239.253.252.144:8000
汽摩HD,http://kx966.cn:12314/udp/239.253.252.161:8000
中国交通HD,http://kx966.cn:12314/udp/239.253.252.177:8000
九屏同播HD,http://kx966.cn:12314/udp/239.253.252.167:8000
测试4K[3840*2160],http://kx966.cn:12314/udp/239.253.252.102:8000
IPTV5 HD,http://kx966.cn:12314/udp/239.253.252.109:8000
CGTN HD,http://kx966.cn:12314/udp/239.253.252.189:8000
CGTN ESPA HD,http://kx966.cn:12314/udp/239.253.252.182:8000
CGTN FRANCAIS HD,http://kx966.cn:12314/udp/239.253.252.183:8000
CGTN3 HD,http://kx966.cn:12314/udp/239.253.252.184:8000
CGTN4 HD,http://kx966.cn:12314/udp/239.253.252.185:8000
CGTN5 HD,http://kx966.cn:12314/udp/239.253.252.188:8000
河南移动组播,#genre#
CCTV1综合HD,http://777s.top:8888/udp/225.1.4.73:1102
CCTV2财经HD,http://777s.top:8888/udp/225.1.4.74:1103
CCTV3综艺HD,http://777s.top:8888/udp/225.1.4.158:1194
CCTV4中文国际HD,http://777s.top:8888/udp/225.1.5.30:1333
CCTV4欧洲HD,http://777s.top:8888/udp/225.1.5.31:1342
CCTV4美洲HD,http://777s.top:8888/udp/225.1.5.32:1343
CCTV5体育HD,http://777s.top:8888/udp/225.1.4.159:1195
CCTV5+体育赛事HD,http://777s.top:8888/udp/225.1.4.75:1104
CCTV6电影HD,http://777s.top:8888/udp/225.1.4.160:1196
CCTV7国防军事HD,http://777s.top:8888/udp/225.1.4.76:1105
CCTV8电视剧HD,http://777s.top:8888/udp/225.1.4.161:1197
CCTV9记录(1080p),http://777s.top:8888/udp/225.1.4.77:1106
CCTV10科教HD,http://777s.top:8888/udp/225.1.4.78:1107
CCTV11戏曲HD,http://777s.top:8888/udp/225.1.4.215:1268
CCTV12社会与法HD,http://777s.top:8888/udp/225.1.4.79:1108
CCTV13新闻HD,http://777s.top:8888/udp/225.1.4.113:1293
CCTV14少儿HD,http://777s.top:8888/udp/225.1.4.80:1109
CCTV15音乐HD,http://777s.top:8888/udp/225.1.4.216:1269
CCTV16奥林匹克HD,http://777s.top:8888/udp/225.1.5.46:1356
CCTV17农业农村HD,http://777s.top:8888/udp/225.1.4.226:2506
河南卫视4K,http://777s.top:8888/udp/225.1.4.254:1300
河南卫视,http://777s.top:8888/udp/225.1.5.45:1355
北京卫视HD,http://777s.top:8888/udp/225.1.4.81:1110
湖南卫视HD,http://777s.top:8888/udp/225.1.4.82:1111
江苏卫视HD,http://777s.top:8888/udp/225.1.4.83:1112
浙江卫视HD,http://777s.top:8888/udp/225.1.4.84:1113
东方卫视HD,http://777s.top:8888/udp/225.1.4.85:1114
天津卫视(1080p),http://777s.top:8888/udp/225.1.4.86:1115
山东卫视HD,http://777s.top:8888/udp/225.1.4.88:1117
安徽卫视(1080p),http://777s.top:8888/udp/225.1.4.87:1116
湖北卫视(1080p),http://777s.top:8888/udp/225.1.4.89:1118
深圳卫视HD,http://777s.top:8888/udp/225.1.4.90:1119
黑龙江卫视HD,http://777s.top:8888/udp/225.1.4.91:1120
贵州卫视(1080p),http://777s.top:8888/udp/225.1.4.122:1302
河北卫视(1080p),http://777s.top:8888/udp/225.1.4.123:1304
江西卫视HD,http://777s.top:8888/udp/225.1.4.139:1305
四川卫视HD,http://777s.top:8888/udp/225.1.4.151:1306
云南卫视HD,http://777s.top:8888/udp/225.1.4.152:1307
重庆卫视HD,http://777s.top:8888/udp/225.1.4.157:1308
广东卫视HD,http://777s.top:8888/udp/225.1.4.166:1207
辽宁卫视HD,http://777s.top:8888/udp/225.1.4.167:1208
吉林卫视HD,http://777s.top:8888/udp/225.1.4.174:1309
海南卫视HD,http://777s.top:8888/udp/225.1.4.195:1310
东南卫视(1080p),http://777s.top:8888/udp/225.1.4.228:1274
广西卫视(576i),http://777s.top:8888/udp/225.1.4.31:1060
山西卫视(576p),http://777s.top:8888/udp/225.1.4.38:1067
陕西卫视(576p),http://777s.top:8888/udp/225.1.4.39:1068
甘肃卫视(576i),http://777s.top:8888/udp/225.1.4.42:1071
宁夏卫视(576i),http://777s.top:8888/udp/225.1.4.43:1072
青海卫视(576i),http://777s.top:8888/udp/225.1.4.44:1073
内蒙古卫视(576p),http://777s.top:8888/udp/225.1.4.45:1074
西藏卫视(576p),http://777s.top:8888/udp/225.1.4.46:1075
新疆卫视(576i),http://777s.top:8888/udp/225.1.4.47:1076
厦门卫视(576p),http://777s.top:8888/udp/225.1.4.95:1124
新疆兵团卫视(576p),http://777s.top:8888/udp/225.1.4.97:1126
山东教育卫视(576p),http://777s.top:8888/udp/225.1.4.164:1205
三沙卫视(576i),http://777s.top:8888/udp/225.1.4.234:1280
爱上4K(2160p),http://777s.top:8888/udp/225.1.4.162:1204
CHC高清电影HD,http://777s.top:8888/udp/225.1.4.207:1260
CHC动作电影HD,http://777s.top:8888/udp/225.1.4.208:1261
CHC家庭影院HD,http://777s.top:8888/udp/225.1.4.209:1262
CETV1中国教育(1080p),http://777s.top:8888/udp/225.1.4.173:1712
CGTN英语HD,http://777s.top:8888/udp/225.1.5.34:1344
CGTN英文记录HD,http://777s.top:8888/udp/225.1.5.35:1345
CGTN西班牙语HD,http://777s.top:8888/udp/225.1.5.36:1346
CGTN法语HD,http://777s.top:8888/udp/225.1.5.37:1347
CGTN阿拉伯语HD,http://777s.top:8888/udp/225.1.5.38:1348
CGTN俄语HD,http://777s.top:8888/udp/225.1.5.39:1349
体育赛事HD,http://777s.top:8888/udp/225.1.4.235:1281
爱体育HD,http://777s.top:8888/udp/225.1.4.168:1220
爱综艺,http://777s.top:8888/udp/225.1.4.204:1252
爱电影,http://777s.top:8888/udp/225.1.4.6:1035
爱大剧,http://777s.top:8888/udp/225.1.4.8:1037
河南IPTV导视(1080p),http://777s.top:8888/udp/225.1.4.194:1244
上海纪实人文HD,http://777s.top:8888/udp/225.1.4.170:1222
湖南金鹰纪实(1080p),http://777s.top:8888/udp/225.1.4.172:1711
国学频道HD,http://777s.top:8888/udp/225.1.4.196:1311
河南都市频道HD,http://777s.top:8888/udp/225.1.4.52:1081
河南民生频道HD,http://777s.top:8888/udp/225.1.4.53:1082
河南法治频道HD,http://777s.top:8888/udp/225.1.4.54:1083
河南电视剧频道HD,http://777s.top:8888/udp/225.1.4.55:1084
河南新闻频道HD,http://777s.top:8888/udp/225.1.4.56:1085
河南公共频道HD,http://777s.top:8888/udp/225.1.4.58:1087
河南乡村频道HD,http://777s.top:8888/udp/225.1.4.120:1149
河南河南国际HD,http://777s.top:8888/udp/225.1.4.102:1131
河南戏曲(1080p),http://777s.top:8888/udp/225.1.4.99:1128
河南文博(1080p),http://777s.top:8888/udp/225.1.4.100:1129
河南功夫(1080p),http://777s.top:8888/udp/225.1.4.101:1130
河南睛彩中原(1080p),http://777s.top:8888/udp/225.1.4.163:1203
河南移动戏曲(1080p),http://777s.top:8888/udp/225.1.4.206:1254
河南移动电视(1080p),http://777s.top:8888/udp/225.1.5.40:1350
河南健康中原HD,http://777s.top:8888/udp/225.1.5.48:1358
河南调解剧场(1080p),http://777s.top:8888/udp/225.1.5.49:1359
河南戏曲HD,http://777s.top:8888/udp/225.1.4.99:1128
河南IPTV导视(1080p),http://777s.top:8888/udp/225.1.4.194:1244
河南欢腾购物,http://777s.top:8888/udp/225.1.4.57:1086
郑州新闻综合HD,http://777s.top:8888/udp/225.1.4.140:1176
郑州商都频道HD,http://777s.top:8888/udp/225.1.4.141:1177
郑州文体旅游HD,http://777s.top:8888/udp/225.1.4.142:1178
郑州影视戏曲HD,http://777s.top:8888/udp/225.1.4.146:1182
郑州妇女儿童HD,http://777s.top:8888/udp/225.1.4.147:1183
郑州都市生活HD,http://777s.top:8888/udp/225.1.4.149:1185
郑州教育台HD,http://777s.top:8888/udp/225.1.4.191:1241
新密新闻频道HD,http://777s.top:8888/udp/225.1.4.239:1285
新郑综合HD,http://777s.top:8888/udp/225.1.4.243:1289
中牟综合(1080p),http://777s.top:8888/udp/225.1.4.244:1290
巩义综合(1080p),http://777s.top:8888/udp/225.1.5.50:1360
登封综合(576i),http://777s.top:8888/udp/225.1.4.240:1286
河南电信组播,#genre#
CCTV-1HD,http://43217878.xyz:5566/rtp/239.16.20.1:10010
CCTV-1HD,http://43217878.xyz:5566/rtp/239.16.10.1:2000$2
CCTV-2HD,http://43217878.xyz:5566/rtp/239.16.20.2:10020
CCTV-2HD,http://43217878.xyz:5566/rtp/239.16.10.127:2000$2
CCTV-3HD,http://43217878.xyz:5566/rtp/239.16.20.3:10030
CCTV-3HD,http://43217878.xyz:5566/rtp/239.16.10.2:2000$2
CCTV-4HD,http://43217878.xyz:5566/rtp/239.16.20.4:10040
CCTV-4HD,http://43217878.xyz:5566/rtp/239.16.10.128:2000$2
CCTV-5HD,http://43217878.xyz:5566/rtp/239.16.20.53:10530
CCTV-5HD,http://43217878.xyz:5566/rtp/239.16.10.132:2000$2
CCTV-5+HD,http://43217878.xyz:5566/rtp/239.16.20.5:10050
CCTV-5+HD,http://43217878.xyz:5566/rtp/239.16.10.3:2000$2
CCTV-6HD,http://43217878.xyz:5566/rtp/239.16.20.6:10060
CCTV-6HD,http://43217878.xyz:5566/rtp/239.16.10.101:2000$2
CCTV-7HD,http://43217878.xyz:5566/rtp/239.16.20.51:10510
CCTV-7HD,http://43217878.xyz:5566/rtp/239.16.10.130:2000$2
CCTV-8HD,http://43217878.xyz:5566/rtp/239.16.20.8:10080
CCTV-8HD,http://43217878.xyz:5566/rtp/239.16.10.102:2000$2
CCTV-9HD,http://43217878.xyz:5566/rtp/239.16.20.9:10090
CCTV-9HD,http://43217878.xyz:5566/rtp/239.16.10.103:2000$
CCTV-10HD,http://43217878.xyz:5566/rtp/239.16.20.10:10100
CCTV-10HD,http://43217878.xyz:5566/rtp/239.16.10.108:2000$2
CCTV-11HD,http://43217878.xyz:5566/rtp/239.16.20.11:10110
CCTV-11HD,http://43217878.xyz:5566/rtp/239.16.10.109:2000$2
CCTV-12HD,http://43217878.xyz:5566/rtp/239.16.20.12:10120
CCTV-12HD,http://43217878.xyz:5566/rtp/239.16.10.110:2000$
CCTV-13HD,http://43217878.xyz:5566/rtp/239.16.20.13:10130
CCTV-13HD,http://43217878.xyz:5566/rtp/239.16.10.111:2000$
CCTV-14HD,http://43217878.xyz:5566/rtp/239.16.20.14:10140
CCTV-14HD,http://43217878.xyz:5566/rtp/239.16.10.112:2000$
CCTV-15HD,http://43217878.xyz:5566/rtp/239.16.20.15:10150
CCTV-15HD,http://43217878.xyz:5566/rtp/239.16.10.113:2000$
CCTV-17HD,http://43217878.xyz:5566/rtp/239.16.20.7:10070
CCTV-17HD,http://43217878.xyz:5566/rtp/239.16.10.129:2000$
CETV-1HD,http://43217878.xyz:5566/rtp/239.16.20.78:10780
河南卫视4K测试,http://43217878.xyz:5566/rtp/239.16.20.199:11990
河南卫视HD,http://43217878.xyz:5566/rtp/239.16.20.21:10210
浙江卫视HD,http://43217878.xyz:5566/rtp/239.16.20.71:10710
湖南卫视HD,http://43217878.xyz:5566/rtp/239.16.20.72:10720
东方卫视HD,http://43217878.xyz:5566/rtp/239.16.20.73:10730
江苏卫视HD,http://43217878.xyz:5566/rtp/239.16.20.74:10740
安徽卫视HD,http://43217878.xyz:5566/rtp/239.16.20.75:10750
北京卫视HD,http://43217878.xyz:5566/rtp/239.16.20.76:10760
天津卫视HD,http://43217878.xyz:5566/rtp/239.16.20.96:10960
广东卫视HD,http://43217878.xyz:5566/rtp/239.16.20.98:10980
深圳卫视HD,http://43217878.xyz:5566/rtp/239.16.20.77:10770
重庆卫视HD,http://43217878.xyz:5566/rtp/239.16.20.79:10790
山东卫视HD,http://43217878.xyz:5566/rtp/239.16.20.80:10800
东南卫视HD,http://43217878.xyz:5566/rtp/239.16.20.82:10820
陕西卫视HD,http://43217878.xyz:5566/rtp/239.16.20.83:10830
广西卫视HD,http://43217878.xyz:5566/rtp/239.16.20.84:10840
云南卫视HD,http://43217878.xyz:5566/rtp/239.16.20.85:10850
四川卫视HD,http://43217878.xyz:5566/rtp/239.16.20.86:10860
湖北卫视HD,http://43217878.xyz:5566/rtp/239.16.20.87:10870
河北卫视HD,http://43217878.xyz:5566/rtp/239.16.20.88:10880
江西卫视HD,http://43217878.xyz:5566/rtp/239.16.20.89:10890
吉林卫视HD,http://43217878.xyz:5566/rtp/239.16.20.94:10940
辽宁卫视HD,http://43217878.xyz:5566/rtp/239.16.20.95:10950
海南卫视HD,http://43217878.xyz:5566/rtp/239.16.20.97:10970
青海卫视HD,http://43217878.xyz:5566/rtp/239.16.20.101:11010
甘肃卫视HD,http://43217878.xyz:5566/rtp/239.16.20.102:11020
黑龙江卫视[1280*720],http://43217878.xyz:5566/rtp/239.16.20.99:10990
贵州卫视,http://43217878.xyz:5566/rtp/239.16.20.81:10810
山西卫视[785*576],http://43217878.xyz:5566/rtp/239.16.20.90:10900
内蒙古卫视[785*576],http://43217878.xyz:5566/rtp/239.16.20.91:10910
宁夏卫视[785*576],http://43217878.xyz:5566/rtp/239.16.20.92:10920
新疆卫视[785*576],http://43217878.xyz:5566/rtp/239.16.20.93:10930
西藏卫视[785*576],http://43217878.xyz:5566/rtp/239.16.20.100:11000
都市剧场HD,http://43217878.xyz:5566/rtp/239.16.20.38:10380
欢笑剧场HD,http://43217878.xyz:5566/rtp/239.16.20.39:10390
动漫秀场HD,http://43217878.xyz:5566/rtp/239.16.20.40:10400
东方财经HD,http://43217878.xyz:5566/rtp/239.16.20.64:10640
法治天地HD,http://43217878.xyz:5566/rtp/239.16.20.156:11560
乐游HD,http://43217878.xyz:5566/rtp/239.16.20.111:11110
游戏风云HD,http://43217878.xyz:5566/rtp/239.16.20.112:11120
极速汽车HD,http://43217878.xyz:5566/rtp/239.16.20.113:11130
生活时尚HD,http://43217878.xyz:5566/rtp/239.16.20.114:11140
金色学堂HD,http://43217878.xyz:5566/rtp/239.16.20.115:11150
快乐垂钓HD,http://43217878.xyz:5566/rtp/239.16.20.67:10670
茶频道HD,http://43217878.xyz:5566/rtp/239.16.20.68:10680
金鹰卡通HD,http://43217878.xyz:5566/rtp/239.16.20.104:11040
金鹰纪实HD,http://43217878.xyz:5566/rtp/239.16.20.153:11530
纪实人文HD,http://43217878.xyz:5566/rtp/239.16.10.190:2000
体育赛事HD,http://43217878.xyz:5566/rtp/239.16.20.128:11280
调解剧场HD,http://43217878.xyz:5566/rtp/239.16.10.183:2000
国学频道HD,http://43217878.xyz:5566/rtp/239.16.20.232:12320
陶瓷HD,http://43217878.xyz:5566/rtp/239.16.20.124:11240
中华特产HD,http://43217878.xyz:5566/rtp/239.16.20.132:11320
未知HD,http://43217878.xyz:5566/rtp/239.16.10.191:2000
未知HD2,http://43217878.xyz:5566/rtp/239.16.10.193:2000
健康中原HD,http://43217878.xyz:5566/rtp/239.16.10.131:2000
大剧院HD,http://43217878.xyz:5566/rtp/239.16.20.217:12170
大美河南HD,http://43217878.xyz:5566/rtp/239.16.20.17:10170
河南大象新闻HD,http://43217878.xyz:5566/rtp/239.16.20.216:12160
河南IPTV导视HD,http://43217878.xyz:5566/rtp/239.16.10.218:2000
河南都市频道HD,http://43217878.xyz:5566/rtp/239.16.20.164:11640
河南民生频道HD,http://43217878.xyz:5566/rtp/239.16.20.165:11650
河南法治频道HD,http://43217878.xyz:5566/rtp/239.16.20.166:11660
河南电视剧频道HD,http://43217878.xyz:5566/rtp/239.16.20.167:11670
河南新闻频道HD,http://43217878.xyz:5566/rtp/239.16.20.168:11680
河南欢腾购物HD,http://43217878.xyz:5566/rtp/239.16.20.169:11690
河南公共频道HD,http://43217878.xyz:5566/rtp/239.16.20.170:11700
河南梨园频道HD,http://43217878.xyz:5566/rtp/239.16.20.171:11710
河南文物宝库HD,http://43217878.xyz:5566/rtp/239.16.20.172:11720
河南武术世界HD,http://43217878.xyz:5566/rtp/239.16.20.173:11730
河南乡村频道HD,http://43217878.xyz:5566/rtp/239.16.20.195:11950
河南国际频道HD,http://43217878.xyz:5566/rtp/239.16.20.196:11960
河南调解剧场HD,http://43217878.xyz:5566/rtp/239.16.20.197:11970
河南移动电视HD,http://43217878.xyz:5566/rtp/239.16.20.204:12040
河南欢腾购物HD,http://43217878.xyz:5566/rtp/239.16.20.231:12310
河南戏曲HD,http://43217878.xyz:5566/rtp/239.16.10.148:2000
河南移动戏曲HD,http://43217878.xyz:5566/rtp/239.16.20.120:11200
河南睛彩中原HD,http://43217878.xyz:5566/rtp/239.16.20.122:11220
河南文博HD,http://43217878.xyz:5566/rtp/239.16.10.149:2000
河南功夫HD,http://43217878.xyz:5566/rtp/239.16.10.150:2000
封丘1新闻综合HD,http://43217878.xyz:5566/rtp/239.16.20.19:10190
郑州1新闻综合HD,http://43217878.xyz:5566/rtp/239.16.10.154:2000
郑州2商都频道HD,http://43217878.xyz:5566/rtp/239.16.10.155:2000
郑州3文体频道HD,http://43217878.xyz:5566/rtp/239.16.10.156:2000
郑州4影视戏曲HD,http://43217878.xyz:5566/rtp/239.16.10.157:2000
郑州5妇女儿童HD,http://43217878.xyz:5566/rtp/239.16.10.158:2000
郑州6都市生活HD,http://43217878.xyz:5566/rtp/239.16.10.159:2000
邓州综合HD,http://43217878.xyz:5566/rtp/239.16.20.20:10200
获嘉综合HD,http://43217878.xyz:5566/rtp/239.16.20.25:10250
平顶山教育台HD,http://43217878.xyz:5566/rtp/239.16.20.27:10270
叶县电视台1HD,http://43217878.xyz:5566/rtp/239.16.20.32:10320
新密综合频道HD,http://43217878.xyz:5566/rtp/239.16.20.41:10410
巩义综合HD,http://43217878.xyz:5566/rtp/239.16.20.43:10430
新郑TV-1HD,http://43217878.xyz:5566/rtp/239.16.20.45:10450
渑池新闻综合HD,http://43217878.xyz:5566/rtp/239.16.20.47:10470
淅川电视台-1HD,http://43217878.xyz:5566/rtp/239.16.20.48:10480
